grades 4-5	Reading-Literature, Foundation Skills, Writing, Speaking & Listening, Language	Cheesie Mack is Not a Genius or Anything	Cotler, Steve	9780375863943	Yearling	Random House Juvenile	 $ 6.99 	Good readers make predictions as they read, but these predictions are based on evidence. Cheesie Mack is Not a Genius helps students develop their reading, writing and comprehension skills through clever and engaging situations throughout the novel. Educators Guide available.	
grades 4-5	Stories	Adventures of Huckleberry Finn	TWAIN, MARK	9780553210798		Random House	$5.95 	Mark Twain's classic story about a young boy’s journey down the Mississippi was the first great novel to speak in a truly American voice. Influencing subsequent generations of writers, Huckleberry Finn is one of the great sources which nourishes American literature.	
grades 4-5	Stories	Alice's Adventures in Wonderland	Carroll, Lewis	9780007350827	HarperCollins Childrens	HarperCollins Childrens	3.99	A beloved classic, Alice's Adventures in Wonderland has continued to delight readers, young and old for over a century.	
grades 4-5	Stories	Alice's Adventures in Wonderland & Through the Looking-Glass	CARROLL, LEWIS	9780553213454		Random House	$3.95 	Lewis Carroll's use of logic, by which the ordinary is translated into the extraordinary, is delightfully combined with an exceptional understanding of the mind of the child. Satire, allusion, and symbolism lend a measure of immortality to this remarkable fantasy.	
grades 4-5	Stories	Bud, Not Buddy	Curtis, Christopher Paul	9780553494105	Laurel Leaf	Random House Juvenile	$7.99 	Newbery Award-winning Bud, Not Buddy is full of laugh-out-loud humor and wonderful characters, hitting the high notes of jazz and sounding the deeper tones of the Great Depression. This novel provides opportunities for literary analysis, research and writing, building upon students' development of text complexity.	
grades 4-5	Stories	In a Glass Grimmly	Gidwitz, Adam	9780142425060	Puffin	Penguin Young Readers	7.99	If you dare, join Jack and Jill as they embark on a harrowing quest through a new set of tales from the Brothers Grimm, Hans Christian Andersen, and others. Follow along as they enter startling new landscapes that may (or may not) be scary, bloody, terrifying, and altogether true in this hair-raising companion to Adam Gidwitz’s widely acclaimed, award-winning debut, A Tale Dark & Grimm. This twist on tradional fairy tales can be used to help students compare and contrast familiar story elements. Educators guide available.	
grades 4-5	Stories	M.C. Higgins, the Great	Hamilton, Virginia. M. C.	9781416914075	Simon & Schuster	Simon & Schuster	$7.99	The first novel written by an African American to win a Newbery, and the only children's title to win a Newbery Award, the National Book Award, and the Boston Globe/Horn Book Award, M.C. Higgins the Great tells the story of a 13-year-old boy who lives with his family on the slope of a mountain near the Ohio River.  Characterized by rich interwoven themes, strengthened by vivid characterization and imbued with a deep sense of place, Hamilton's novel is a combination of poetic writing and quaint mountain expressions, and beautifully explores the emotional tension of a family whose home is threatened.	2006
grades 4-5	Stories	Maniac Magee	Spinelli, Jerry	9780316809061	Little, Brown and Co.	Hachette	$8.00	Because this text is written in short informative chapters, this book leads to rich consideration of the standard that challenges learners to explain how a series of chapters fit together (5.RL.5), leading toward (the larger goal of the standard) building an understanding of the structure of the story. A free Common Core Connections guide is available online.	
grades 4-5	Stories	Nasreen's Secret School	Winter, Jeanette	9781416994374	Simon & Schuster	Simon & Schuster	 $ 17.99 	Young Nasreen has not spoken a word to anyone since her parents disappeared. In despair, her grandmother risks everything to enroll Nasreen in a secret school for girls. Will a devoted teacher, a new friend, and the worlds she discovers in books be enough to draw Nasreen out of her shell of sadness?  Based on a true story from Afghanistan, this inspiring book will touch readers deeply as it affirms both the life-changing power of education and the healing power of love.	2009
grades 4-5	Stories	Out of My Mind	Draper, Sharon	9781416971719	Simon & Schuster	Simon & Schuster	 $ 7.99 	From multiple Coretta Scott King Award-winner Sharon Draper comes the story of Melody, an 11-year-old girl with cerebral palsy. She cannot walk or talk, but she has a photographic memory and is smarter than the other students in her integrated classroom - the very same classmates who dismiss her as mentally challenged.  Though wheelchair bound, Melody refuses to be defined by cerebral palsy. In this breakthrough story, students will come to know a brilliant mind and a brave spirit who will change forever how they look at anyone with a disability.  	2012
grades 4-5	Stories	Secret Garden 100th Anniversary, The	Burnett, Frances Hodgson	9780064401883	HarperCollins	HarperCollins Childrens	  6.99 	This 100th anniversary edition of The Secret Garden celebrates a cherished classic with Tasha Tudor's wonderful illustrations throughout, an extended author biography, games, activities, and more.	
grades 4-5	Stories	Secret Spiral	Gillian Neimark	9781416980414	Aladdin	Simon & Schuster	 $ 5.99 	An enjoyable ELA text centered around spirals, a subject with fascinating math/science connections and a mystique both cosmological and biological. It all starts when 10-year-old Flor Bernoulli’s favorite neighborhood baker, the mysterious Dr. Pi, reveals that he is an ancient wizard, in charge of every single thing in the world that has the shape of a spiral—from seashells to galaxies to the inside of your ear. He needs her help to save the spiral from two strangers who have come to steal its power and destroy it.	2013
grades 4-5	Stories	Sophia's War	Avi	9781442414426	Beach Lane Books	Simon & Schuster	 $ 6.99 	Master storyteller Avi shows exactly how personal politics can be in this “nail-biting thriller” (Publishers Weekly) that is rich in historical detail and rife with action. In 1776, young Sophia Calderwood is horrified by the execution by the British Army of Nathan Hale in New York City. Recruited as a spy, she becomes aware that someone in the American army might be switching sides, and she uncovers a plot that will grievously damage the Americans if it succeeds. But the identity of the would-be traitor is so shocking that no one believes her, and so Sophia decides to stop the treacherous plot herself, at great personal peril: She’s young, she’s a girl, and she’s running out of time. And if she fails, she’s facing an execution of her own.  	2013
grades 4-5	Stories	The Birchbark House	Erdrich, Louise	9780786814541	Disney-Hyperion	Hachette	$6.99	 "[In this] story of a young Ojibwa girl, Omakayas, living on an island in Lake Superior around 1847, Louise Erdrich is reversing the narrative perspective used in most children's stories about nineteenth-century Native Americans. Instead of looking out at 'them' as dangers or curiosities, Erdrich, drawing on her family's history, wants to tell about 'us', from the inside. The Birchbark House establishes its own ground, in the vicinity of Laura Ingalls Wilder's 'Little House' books." --The New York Times Book Review	
grades 4-5	Stories	The Black Stallion	Farley, Walter	9780679813439	Yearling	Random House Juvenile	$6.99 	Walter Farley's bestselling novel for young readers is the triumphant tale of a boy and a wild horse. This beloved story helps students learn story elements, build recognition of types of language, and understand genre and point of view. 	
grades 4-5	Stories	The Little Prince	Saint-Exupéry, Antoine de Translated by Richard Howard	9780547978840	HMH Books for Young Readers	Houghton Mifflin Harcourt	$9.99	The timeless story of a curious boy who falls to Earth from an asteroid is a wise, enchanting fable of a poetic, yearning philosophy that illicits reflections on happiness, friendship, responsibility, fortitude, love, and what is essential. This pocket-sized edition features Saint-Exupéry’s original full-color illustrations, the unabridged text, a reader’s guide, Common Core Standards, and an introduction by Gregory Maguire.	
grades 4-5	Stories	Three Times Lucky	Turnage, Shelia	9780142426050	Puffin	Penguin Young Readers	7.99	Sixth grader Miss Mo LoBeau is as memorable a character as you will ever meet. Her summer is complicated by a murder, car crash, and kidnapping. Now there's a murder to solve while she is helping run the café in Tupelo Landing. This mystery allows students to explore narration and genre while enhancing their reading comprehension as they piece together clues with our protagonist. Educators Guide available.	
grades 4-5	Stories	Tuck Everlasting	Babbitt, Natalie	9780312369811	Farrar, Straus and Giroux	Macmillan	$6.99	A deftly crafted novel containing an unanswerable question that can't help but invite discussion.	
grades 4-5	Stories	Where the Mountain Meets the Moon	Lin, Grace	9780316038638	Little, Brown and Co.	Hachette	$9.00	A Newbery Honor book! In the valley of Fruitless Mountain, a young girl named Minli lives in a ramshackle hut with her parents. In the evenings, her father regales her with old folktales of the Jade Dragon and the Old Man on the Moon, who knows the answers to all of life's questions. Inspired by these stories, Minli sets off on an extraordinary journey to find the Old Man on the Moon to ask him how she can change her family's fortune. She encounters an assorted cast of characters and magical creatures along the way, including a dragon who accompanies her on her quest for the ultimate answer. 	
grades 4-5	Stories	Zlateh the Goat	Singer, Isaac Bashevis	9780064461818	HarperCollins	HarperCollins	7.99	Short, masterfully crafted folk stories originally written in Yiddish provide an engaging way to analyze structure and communication of themes.	
Grades 4-5	Informational Text: History	Franklin Delano Roosevelt 	Freedman, Russell	9780395629789	HMH Books for Young Readers	Houghton Mifflin Harcourt	$10.95	This photo essay biography traces President Roosevelt's life and career with first hand observations, diary entries, and more than 100 archival prints and photographs. Includes further reading suggestions and index.	
grades 4-5	Stories 	Safari Journal 	Talbott, Hudson	9780544113466	HMH Books for Young Readers	Houghton Mifflin Harcourt	$7.99	This tale of exploration and cultural discovery is included on the Common Core Curriculum Maps for 4th grade reading. Twelve-year-old Carey Monroe has no idea what he’s in for when his wacky aunt Elaine drags him along on an African safari, but it turns into a trip he'll never forget. Explore the world of the Maasai people at Carey’s side by reading his journal, filled with his vivid accounts, photographs, and illustrations.	
grades 4-5	Informative Texts	Lincoln: A Photobiography	Freedman, Russell	9780395518489	HMH Books for Young Readers	Houghton Mifflin Harcourt	$11.99	More than 80 period photographs and prints and original sources illustrate President Lincoln's life and career, while also contrasting the Lincoln of legend and fact. Includes reflections on the latest scholarly thoughts on our Civil War president, a sampling of his writings, a detailed list of Lincoln historical sites, further reading suggestions, and index. Winner of the Newbery Medal.	
grades 5 and up	Stories	The Apothecary	Meloy, Maile	9780142422069	Puffin	Penguin Young Readers	7.99	It's 1952 and the Scott family has just moved from Los Angeles to London. Here, fourteen-year-old Janie meets a mysterious apothecary and his son, Benjamin Burrows - a fascinating boy who's not afraid to stand up to authority and dreams of becoming a spy. When Benjamin's father is kidnapped, Janie and Benjamin must uncover the secrets of the apothecary's sacred book, the Pharmacopoeia, in order to find him, all while keeping it out of the hands of their enemies - Russian spies in possession of nuclear weapons. Discovering and testing potions they never believed could exist, Janie and Benjamin embark on a dangerous race to save the apothecary and prevent impending disaster.	
grades 5-7	Reading-Literature, Foundation Skills, Writing, Speaking & Listening, Language	The Dragon's Tooth, Ashtown Burials #1 	Wilson, N.D.	9780375863967	Bluefire	Random House Juvenile	 $ 7.99 	The Dragon's Tooth takes you on an adventurous quest and along the way helps students learn story elements, build recognition of types of language, and understand genre and point of view. Educators Guide available.	
grades 5-9	Informational Text: STEM	Wild Horse Scientists (SITF)	Frydenborg, Kay	9780544257467	HMH Books for Young Readers	Houghton Mifflin Harcourt	$9.99	Follow along with scientists as they work to control the wild horse population of Assateague Island, Virginia. Descriptive prose, solid science, and never-before-seen images of the reclusive Assateague herds reveal their fierce and untamed beauty in this marvelous addition to the Scientist in the Field Series. Young readers discover what it is like to be a working scientist, investigate an intriguing research project in action, and gain a wealth of knowledge about fascinating scientific topics.  Educators Guide with correlated Common Core Standards and online content available. 	
grades 5-9	Stories	Dead End in Norvelt	Gantos, Jack	9781250010230	Square Fish	Macmillan	$7.99	A semiautobiographical, dead-funny depiction of growing up in a slightly off-kilter place, a New Deal town. Teachers Guide with Common Core support.	
grades 6-12	Stories	Boxers (Boxers & Saints Volume 1 of 2)	Yang, Gene Luen	9781596433595	First Second	Macmillan	$18.99	China, 1898. Bands of foreign missionaries and soldiers roam the countryside, bullying and robbing Chinese peasants. Little Bao has had enough. Harnessing the powers of ancient Chinese gods, he recruits an army of Boxers - commoners trained in kung fu who fight to free China from "foreign devils." Against all odds, this grass-roots rebellion is violently successful. But nothing is simple. Little Bao is fighting for the glory of China, but at what cost? So many are dying, including thousands of "secondary devils" - Chinese citizens who have converted to Christianity. In an innovative graphic novel diptych, Gene Luen Yang brings his clear-eyed storytelling and trademark magical realism to the complexities of China's Boxer Rebellion.	
grades 6-8	Exemplar, Poetry	The Children's Own Longfellow	Longfellow, Henry Wadsworth	9780618118540	HMH Books for Young Readers	Houghton Mifflin Harcourt	$7.95	Referred to as the children’s poet, Longfellow wrote poems that read as adventure stories and became some of America’s most recited poetry. Collection includes: "The Wreck of the Hesperus," "The Village Blacksmith," "Evangeline," "The Song of Hiawatha," "The Building of the Ship," "The Castle-Builder," "Paul Revere’s Ride," and "The Building of the Long Serpent."	
grades 6-8	Informational Texts: ELA	Enrique's Journey	Sonia Nazario	9780812971781	Random House Group	Random House	$16.00	Now reissued with new material--the beloved eyewitness account of a young Honduran boy's perilous quest to reunite with his mother. Based on Sonia Nazario’s Pulitzer Prize-winning newspaper series. Since its publication in 2006, Enrique’s Journey has come to be recognized as the narrative on immigration in America. 	
grades 6-8	Informational Texts: ELA	Harriet Tubman: Conductor on the Underground Railroad	Petry, Ann	9780064461818	HarperCollins	HarperCollins	6.99	Born a slave, Harriet Tubman dreamed of being free. And she was willing to risk everything—including her life—to make that dream come true. After her own escape, Harriet became a conductor on the Underground Railroad, helping others make the perilous journey out of bondage. She was a legendary “Moses,” a hero delivering hundreds and giving them the greatest gift one can give—freedom.	
grades 6-8	Informational Texts: ELA	Narrative of the Life of Frederick Douglass an American Slave, Written by Himself	Douglass, Frederick	9780451529947	Penguin	Signet Classic	4.95	Frederick Douglass’s slave narrative is short, easy to read and understand, and filled with warmth and wisdom. It presents a vivid picture of a horrifying period of American history that far too few students understand. It allows students to see and feel the fear, pain, and hate.	
grades 6-8	Informational Texts: ELA	Travels with Charley: In Search of America	Steinbeck, John	9780140187410	Penguin	Penguin 	$15.00	The essential modern travel memoir, Steinbeck's Travels with Charley investigates all stratum of American life in the 1960s and is a seminal nonfiction text.	
grades 6-8	Informational Texts: ELA	William Shakespeare's Star Wars	Ian Doescher	9781594746376	Quirk Books	Random House	$14.95	Return once more to a galaxy far, far away with this sublime retelling of George Lucas’s epic Star Wars in the style of the immortal Bard. The saga of a wise (Jedi) knight and an evil (Sith) lord, of a beautiful princess held captive and a young hero coming of age, Star Wars abounds with all the valor and villainy of Shakespeare’s greatest plays. Reimagined in glorious iambic pentameter!	
grades 6-8	Informational Texts: History/Social Studies	A Night to Remember	Lord, Walter	9780805077643	Henry Holt	Macmillan	$14.99	A text re-creation of a well-known historical tragedy, great for analysis of events along with coinciding sources.	
grades 6-8	Informational Texts: History/Social Studies	The Great Fire	Murphy, Jim	9780439203074	Scholastic			The Great Fire explores why Chicago's fire of 1871 was one of the most catastrophic in U.S. history and provides opportunities for students to Identify aspects of a text that reveal an author’s point of view or purpose .	
grades 6-8	Informational Texts: History/Social Studies	This Land Was Made for You and Me: The Life and Songs of Woody Guthrie	Partridge, Elizabeth	9780670035359	Viking Children's	Penguin 	$21.99	Woody Guthrie's politically charged and historically minded lyrics are evergreen examples of the art of lyrical protest in American music.	
grades 6-8	Informational Texts: History/Social Studies	Vincent Van Gogh: Portrait of an Artist	Greenberg, Jan, and Sandra Jordan	9780440419174	Yearling	Random House Juvenile	$6.99 	An enthralling biography of the 19th-century Dutch painter known for pioneering new techniques, this book cites detailed primary sources and includes a glossary of artists and terms, a biographical time line, notes, a bibliography, and locations of museums that display his work. It also features a 16-page insert with family photographs and full-color reproductions of many of Van Gogh’s paintings. 	
grades 6-8	Informational Texts: History/Social Studies	Words We Live By: Your Annotated Guide to the Constitution	Monk, Linda R.	9780786886203	Hyperion	Hachette	$16.99	The United States Constitution is the basis for our most fundamental rights as Americans, and is a key element in nearly every major legal and political debate ever argued.	
grades 6-8	Informational Texts: STEM	Cathedral: The Story of Its Construction	Macaulay, David	9780395316689	HMH Books for Young Readers	Houghton Mifflin Harcourt	$9.95	This richly illustrated Caldecott Honor book shows the intricate step-by-step process of an imaginary cathedral's growth and the lives of 12th-14th century Europeans. It has become a touchstone for budding architects. 	
grades 6-8	Informational Texts: STEM	Darwin	Eugene Byrne and Simon Gurr	9781588343529	Smithsonian	Random House	$9.95	Darwin: A Graphic Biography is an inspiring expedition into the physical and intellectual adventures of Charles Darwin. We discover that Darwin wasn't predestined to greatness. He was curious, patient, and meticulous. He persevered--a great lesson about what science is all about. The book attempts to not only educate the reader about Darwin but also the scientific world of the 1800s. 	
grades 6-8	Informational Texts: STEM	Geeks: How Two Lost Boys Rode the Internet out of Idaho	Katz, John	9780767906999	Broadway Books	Random House	$14.95	Jesse and Eric were small town computer geeks just out of an unbearable high school. Then journalist Jon Katz suggested that they had skills that could pave the way to a better life. So they bravely set out to conquer Chicago—geek style.  A perfect informational text for science classes. Teacher’s Guide is available. 	
grades 6-8	Informational Texts: STEM	The Number Devil: A Mathematical Adventure	Enzensberger, Hans Magnus	9780805062991	Henry Holt	Macmillan	$20.00	This narrative about math is illustrated with quirky art; a diversity of media and content.	
grades 6-8	Informational Texts: STEM	The Third Chimpanzee for Young People	Jared Diamond, adapted by Rebecca Stefoff	9781609805227	Seven Stories Press	Random House	$22.95	During the last 100,000 years, humans distinguished themselves from other animals, creating language, art, religion, and technology. Now, faced with the effects of climate change, it seems our tendencies for violence and invention have led us to a crucial tipping point. Jared Diamond's first foray into YA nonfiction is an explosive indictment of human nature and a case for a better survival.	
grades 6-8	Informational Texts: STEM	They Changed the World: Bell, Edison and Tesla	Lewis Helfand	9789380741871	Steerforth Press	Random House	$12.99	Bell, Edison & Tesla: Three of the greatest inventors the world has ever known. Experience all the excitement, rivalry, and intrigue as these men struggle to change our world forever. Campfire Graphic Novels feature gorgeous, sophisticated artwork and lush production values.	
grades 6-8	Informational Texts/STEM	Black Gold	Marrin, Albert	9780375859687	Knopf Books for Young Readers	Random House Juvenile	$15.99 	Black Gold explores the science, history, and future of oil, including its role in World Wars I and II and the Gulf Wars, as well as how it has shaped the Middle East region. It also looks at the environmental impact of oil (including a discussion of the BP disaster) and the viability of various energy alternatives. Educators Guide available.	
grades 6-8	Literacy in History/Social Studies	Between Shades of Gray	Sepetys, Ruta	9780142420591	Speak	Penguin Young Readers	8.99	Fifteen-year-old Lina is a Lithuanian girl living an ordinary life--until Soviet officers invade her home and tear her family apart. Separated from her father and forced onto a crowded train, Lina, her mother, and her young brother make their way to a Siberian work camp, where they are forced to fight for their lives. Lina finds solace in her art, documenting these events by drawing. Risking everything, she embeds clues in her drawings of their location and secretly passes them along, hoping her drawings will make their way to her father's prison camp. But will strength, love, and hope be enough for Lina and her family to survive? Delving into the little-discussed experiences of those suffering exile in Siberia under the Soviet regime, this story offers insights into the human condition and serves as a catalyst for historical analysis. Lesson plans available.	
grades 6-8	Literacy in History/Social Studies	Flygirl	Smith, Sherri L.	9780142417256	Speak	Penguin Young Readers	8.99	All Ida Mae Jones wants to do is fly. Her daddy was a pilot, and years after his death she feels closest to him when she's in the air. But as a young black woman in 1940s Louisiana, she knows the sky is off limits to her -- until America enters World War II and the Army forms the WASP: Women Airforce Service Pilots. Ida has a chance to fulfill her dream if she's willing to use her light skin to pass as a white girl. She wants to fly more than anything, but Ida soon learns that denying one's self and family is a heavy burden, and ultimately it's not what you do but who you are that's most important. Ida Mae's tale of perseverence against all odds offers an entry point into discussions of segregation and encourages readers to learn more about this turning point in history.	
grades 6-8	Literacy in History/Social Studies	Hattie Ever After	Larson, Kirby	9780375850905	Ember	Random House Juvenile	$8.99 	Set in 1916 San Francisco, Hattie Ever After provides opportunities for literary analysis, research and writing. Educators Guide available.	
grades 6-8	Literacy in History/Social Studies	Jefferson's Sons	Bradley, Kimberly	9780142421840	Puffin	Penguin Young Readers	7.99	So what did Jefferson mean when he wrote all men are created equal? Told in three parts from the points of view of three of Jefferson's slaves, these voices tell the story of Jefferson's children born to Sally Hemmings who must keep thieir father's identity a secret. This story allows students to analyze the effect point of view has on a story and encourages discussion about the contrasting narrators. Lesson plans available.	
grades 6-8	Literacy in History/Social Studies	Lions of Little Rock	Levine, Kristin	9780142424353	Puffin	Penguin Young Readers	7.99	Everything is changing for 12 year old Marlee who is heading to middle school in 1958. When her new friend Liz, who inspires Marlee to develop courage, is forced to leave school without even a chance to say goodbye, these close friends take on segregation and the dangers it could bring to their families. Taking on the issue of segregation in mid-1900s America, this story provides insight into different cultures and times as well as assessing the importance of point of view. Educator guide available.	
grades 6-8	Literacy in History/Social Studies	Roll of Thunder, Hear My Cry	Taylor, Mildred D.	9780140384512	Puffin	Penguin Young Readers	7.99	Winner of the 1977 Newbery Medal, this is a remarkably moving novel--one that has impressed the hearts and minds of millions of readers. Students can explore the importance of setting and character development in this tale about Depression-era Mississippi. It is the story of one family's struggle to maintain their integrity, pride, and independence in the face of racism and social injustice.	
grades 6-8	Literacy in History/Social Studies	The Red Umbrella	Gonzalez, Christina	9780375854897	Yearling	Random House Juvenile	 $ 6.99 	Operation Pedro Pan was the effort to remove children from Cuba prior to Fidel Castro's take-over between 1960 and 1962. The Red Umbrella allows students to experience a time, place and culture vastly different from their own. Educators Guide available.	
grades 6-8	Literacy in History/Social Studies	The Watsons Go to Birmingham - 1963	Curtis, Christopher Paul	9780440228004	Laurel Leaf/ RHCB	Random House Juvenile	 $ 6.99 	The Watsons Go to Birmingham—1963 is a family story that is set at a time when race relations were tense and bloody, especially in the nation’s South. The bombing of the 16th Street Baptist Church in Birmingham, Alabama, was one of the tragic events of the civil rights movement that changed lives and led civil rights activists like Dr. Martin Luther King, Jr. to march forward in his quest for an integrated society. This novel provides opportunities for literary analysis, research and writing. Educators Guide available.	
grades 6-8	Poems	Alice's Adventures in Wonderland and Through the Looking Glass	Carroll, Lewis	9780451532008	Penguin	Signet Classic	3.95	In this arresting parody of the fears, anxieties, and complexities of growing up, readers enter the world of make-believe, where the impossible becomes possible and the heights of adventure are unlimited. Includes the poem, “Jabberwocky.”	
grades 6-8	Poems	The Collected Poems of Langston Hughes	Langston Hughes	9780679764083	Knopf	Random House	$19.95	This is the definitive sampling of a writer who has been called the poet laureate of African America.  Here are all the poems that Hughes published, which can be used in poetry and African American history segments. It includes the Common Core Exemplar “I, Too, Sing America.”	
grades 6-8	Poetry	Aimless Love	Billy Collins	9780679644057	Random House Group	Random House	$26.00	Containing more than 50 new poems and a generous gathering from his collections of the past decade, Aimless Love showcases the best of his poetic maneuvers: the everyday ends in the infinite, playfulness is paired with empathy, irony gives way to wonder. Possessed of a unique voice, Billy Collins has managed to enrich American poetry while greatly widening the circle of its audience.	
grades 6-8	Reading-Literature, Foundation Skills, Speaking & Listening, Language	Legend	Lu, Marie	9780142422076	Speak	Penguin Young Readers	9.99	From very different worlds, June and Day have no reason to cross paths -- until the day June's brother, Metias, is murdered and Day becomes the prime suspect. Caught in the ultimate game of cat and mouse, Day is in a race for his family's survival, while June seeks to avenge Metias's death. But in a shocking turn of events, the two uncover the truth of what has really brought them together, and the sinister lengths their country will go to keep its secrets. The differences between June and Day's experiences of the same regime encourage thought-provoking discussions on how narration can shape the content and style of ideas in a story.	
grades 6-8	Reading-Literature, Foundation Skills, Speaking & Listening, Language	The Returning	Hinwood, Christine	9780142424773	Speak	Penguin Young Readers	8.99	Cam Attling, having lost an arm, is the only one from his town of Kayforl to return after 12 years of war. All his fellow soldiers were slain, and suspicion surrounds him. When his betrothal is called off and his role in the community questioned, Cam leaves to find the lord who maimed him but spared his life, seeking answers and a new place in the world.  This is an ingenious, exquisite story about what happens after the battle. When sisters, sons, friends, parents, and lovers are left to deal with the subtle aftermaths and unimagined repercussions of war. While set in a fantasy world, The Returning deals with the difficult themes of trauma and one's role in society. 	
grades 6-8	Reading-Literature, Foundation Skills, Writing, Speaking & Listening, Language	Laugh with the Moon	Burg, Shana	9780440422105	Yearling	Random House Juvenile	 $ 6.99 	Laugh with the Moon helps students develop their reading, writing and comprehension skills while learning emphathy and understanding of differing cultures. Educators Guide available.	
grades 6-8	Reading/Informational Text	Discovering Wes Moore	Moore, Wes	9780385741682	Ember	Random House Juvenile	$8.99 	Discovering Wes Moore is a thought-provoking memoir that highlights important topics for discussion, including education, mentorship, service, and crucial social issues. Educators Guide available.	
grades 6-8	Reading/Informational Text	Outcasts United	St. John, Warren	9780385741958	Ember	Random House Juvenile	$8.99 	Outcasts United is the nonfiction account of a group of refugees from around the world who relocated to a small southern town. The author explores how the community changed with the influx of refugees and how the dedication of their coach inspired an entire community. Provides support of multi-cultural and social studies. Educators Guide available.	
grades 6-8	Stories	A Wrinkle in Time	L’Engle, Madeleine	9780312367541	Farrar, Straus and Giroux	Macmillan	$6.99	An award-winning classic adventure through space and time inviting thematic and structural analysis.	
grades 6-8	Stories	Adventures of Tom Sawyer	TWAIN, MARK	9780553211283		Random House	$5.50 	The adventures and pranks of a mischievous boy growing up in a Mississippi River town in the early 19th century. Tom and his best friend, Huck Finn, share exciting make-believe escapades as treasure hunters, swashbuckling pirates, and soldiers in battle. A Common Core Exemplar	
grades 6-8	Stories	Black Ships Before Troy: The Story of the Iliad	Sutcliff, Rosemary	9780553494839	Laurel Leaf	Random House Juvenile	$6.99 	Rosemary Sutcliff makes such extraordinary stories as those of the Trojan horse, Aphrodite and the golden apple, and  the fearsome warrior women Amazons accessible to contemporary young people. Black Ships Before Troy can help readers determine the meaning of words and phrases as they are used in a text, including figurative and connotative meanings; analyze the impact of a specific word choice on meaning and tone; as well as develop vocabulary and language skills.	
grades 6-8	Stories	Christmas Carol	DICKENS, CHARLES	9780553212440		Random House	$3.95 	A miser learns the true meaning of Christmas when three ghostly visitors review his past and foretell his future. This celebration of Christmas--and family love-- shows us the nature of true charity and the power of tenderness in a cold-hearted world.	
grades 6-8	Stories	Count of Monte Cristo	DUMAS, ALEXANDRE	9780553213508		Random House	$6.95 	Falsely accused of treason, the young sailor Edmund Dantes is arrested on his wedding day and imprisoned in the island fortress of the Chateau d'If. A novel of enormous tension and excitement, Monte Cristo is also a tale of obsession and revenge. 	
grades 6-8	Stories	Dr. Jekyll and Mr. Hyde	STEVENSON, ROBERT LOUIS	9780553212778		Random House	$3.95 	Stark, skillfully woven, this fascinating novel explores the curious turnings of human character through the strange case of Dr. Jekyll, a kindly scientist who by night takes on his stunted evil self, Mr. Hyde. Anticipating modern psychology, it’s a brilliantly original study of man's dual nature.	
grades 6-8	Stories	Dragonwings	Yep, Laurence	9780064400855	HarperCollins	HarperCollins Childrens	  6.99 	Inspired by the account of a Chinese immigrant who made a flying machine in 1909, Laurence Yep's historical novel beautifully portrays the rich traditions of the Chinese community as it made its way in a hostile new world. A Newbery Honor Book.	
grades 6-8	Stories	Frankenstein	SHELLEY, MARY	9780553212471		Random House	$4.95 	After creating a life from the parts of dead humans, Dr. Frankenstein is turned upon and tormented by his monster. Disturbing and profoundly moving, Frankenstein has become part of our own mythology. 	
grades 6-8	Stories	Ghost Hawk	Susan Cooper	9781442481411	Margaret K. McElderry Books	Simon & Schuster	 $ 16.99 	On the winter day Little Hawk is sent into the woods alone, he can take only a bow and arrows, his handcrafted tomahawk, and the amazing metal knife his father traded for with the new white settlers. If Little Hawk survives three moons by himself, he will be a man.  John Wakely is only ten when his father dies, but he has already experienced the warmth and friendship of the nearby tribes. Yet his fellow colonists aren’t as accepting of the native people. His friendship with Little Hawk will put both boys in grave danger.  The intertwining stories of Little Hawk and John Wakely are a fascinating tale of friendship and an eye-opening look at the history of our nation. Newbery Medalist Susan Cooper also includes a timeline and an author’s note that discusses the historical context of this important and moving novel.	2013
grades 6-8	Stories	Great Expectations	DICKENS, CHARLES	9780553213423		Random House	$4.95 	Considered by many to be Dickens's greatest work, Great Expectations is at once a superbly constructed novel and an examination of moral values. His memorable characters play their part in a story whose title reflects the deep irony that shaped Dickens's searching reappraisal of the Victorian middle class.	
grades 6-8	Stories	Heart of Darkness and The Secret Sharer	CONRAD, JOSEPH	9780553212143		Random House	$4.95 	In Conrad's haunting tale, Marlow recounts his physical and psychological journey in search of the enigmatic Kurtz. Travelling to the heart of Africa, Marlow's struggle to fathom his experience leads to a questioning of not only his own nature and values but the nature and values of his society.	
grades 6-8	Stories	Hollow City	Ransom Riggs	9781594746123	Quirk Books	Random House	$17.99	The long-awaited sequel to the mega best seller Miss Peregrine’s Home For Peculiar Children! Having escaped Miss Peregrine's island by the skin of their teeth, Jacob and his new friends flee to the peculiar capital of the world -- London -- where they're pursued by a dangerous madman (who just happens to be Miss Peregrine's brother). More peculiar friendships are made along the way. 	
grades 6-8	Stories	Little Women	Alcott, Louisa May	9780140390698	Penguin Classics	Penguin 	$10.00	Little Women is one of the best-loved books of all time. Lovely Meg, talented Jo, frail Beth, spoiled Amy: these are hard lessons of poverty and of growing up in New England during the Civil War. Through their dreams, plays, pranks, letters, illnesses, and courtships, women of all ages have become a part of this remarkable family. This classic tales helps readers of all ages learn about character while developing reading comprehension skills.	
